"","cutoff_index","TN_ALL"
"98",0.9999,0
"99",0.9999,0
"100",0.9999,0
"101",0.9999,0
"102",0.9999,0
"103",0.9999,0
"104",0.9999,0
"105",0.9999,0
"106",0.9999,0
"107",0.9999,0
"108",0.9999,0
"109",0.9999,0
"110",0.9999,0
"111",0.9999,0
"112",0.9999,0
"113",0.9999,0
"114",0.9999,0
"115",0.9999,0
"116",0.9999,0
"117",0.9999,0
"118",0.9999,0
"119",0.9999,0
"120",0.9999,0
"121",0.9999,0
"122",0.9999,0
"123",0.9999,0
"124",0.9999,0
"125",0.9999,0
"126",0.9999,0
"127",0.9999,0
"128",0.9999,0
"129",0.9999,0
"130",0.9999,0
"131",0.9999,0
"132",0.9999,0
"133",0.9999,0
"134",0.9999,0
"135",0.9999,0
"136",0.9999,0
"137",0.9999,0
"138",0.9999,0
"139",0.9999,0
"140",0.9999,0
"141",0.9999,0
"142",0.9999,0
"143",0.9999,0
"144",0.9999,0
"145",0.9999,0
"146",0.9999,0
"147",0.9999,0
"148",0.9999,0
"149",0.9999,0
"150",0.9999,0
"151",0.9999,0
"152",0.9999,0
"153",0.9999,0
"154",0.9999,0
"155",0.9999,0
"156",0.9999,0
"157",0.9999,0
"158",0.9999,0
"159",0.9999,0
"160",0.9999,0
"161",0.9999,0
"162",0.9999,0
"163",0.9999,0
"164",0.9999,0
"165",0.9999,0
"166",0.9999,0
"167",0.9999,0
"168",0.9999,0
"169",0.9999,0
"170",0.9999,0
"171",0.9999,0
"172",0.9999,0
"173",0.9999,0
"174",0.9999,0
"175",0.9999,0
"176",0.9999,0
"177",0.9999,0
"178",0.9999,0
"179",0.9999,0
"180",0.9999,0
"181",0.9999,0
"182",0.9999,0
"183",0.9999,0
"184",0.9999,0
"185",0.9999,0
"186",0.9999,0
"187",0.9999,0
"188",0.9999,0
"189",0.9999,0
"190",0.9999,0
"191",0.9999,0
"192",0.9999,0
"193",0.9999,0
"194",0.9999,0
"195",0.9999,0
"196",0.9999,0
"197",0.9999,0
"198",0.9999,0
"199",0.9999,0
"200",0.9999,0
"201",0.9999,0
"202",0.9999,0
"203",0.9999,0
"204",0.9999,0
"205",0.9999,0
"206",0.9999,0
"207",0.9999,0
"208",0.9999,0
"209",0.9999,0
"210",0.9999,0
"211",0.9999,0
"212",0.9999,0
"213",0.9999,0
"214",0.9999,0
"215",0.9999,0
"216",0.9999,0
"217",0.9999,0
"218",0.9999,0
"219",0.9999,0
"220",0.9999,0
"221",0.9999,0
"222",0.9999,0
"223",0.9999,0
"224",0.9999,0
"225",0.9999,0
"226",0.9999,0
"227",0.9999,0
"228",0.9999,0
"229",0.9999,0
"230",0.9999,0
"231",0.9999,0
"232",0.9999,0
"233",0.9999,0
"234",0.9999,0
"235",0.9999,0
"236",0.9999,0
"237",0.9999,0
"238",0.9999,0
"239",0.9999,0
"240",0.9999,0
"241",0.9999,0
"242",0.9999,0
"243",0.9999,0
"244",0.9999,0
"245",0.9999,0
"246",0.9999,0
"247",0.9999,0
"248",0.9999,0
"249",0.9999,0
"250",0.9999,0
"251",0.9999,0
"252",0.9999,0
"253",0.9999,0
"254",0.9999,0
"255",0.9999,0
"256",0.9999,0
"257",0.9999,0
"258",0.9999,0
"259",0.9999,0
"260",0.9999,0
"261",0.9999,0
"262",0.9999,0
"263",0.9999,0
"264",0.9999,0
"265",0.9999,0
"266",0.9999,0
"267",0.9999,0
"268",0.9999,0
"269",0.9999,0
"270",0.9999,0
"271",0.9999,0
"272",0.9999,0
"273",0.9999,0
"274",0.9999,0
"275",0.9999,0
"276",0.9999,0
"277",0.9999,0
"278",0.9999,0
"279",0.9999,0
"280",0.9999,0
"281",0.9999,0
"282",0.9999,0
"283",0.9999,0
"284",0.9999,0
"285",0.9999,0
"286",0.9999,0
"287",0.9999,0
"288",0.9999,0
"289",0.9999,0
"290",0.9999,0
"291",0.9999,0
"292",0.9999,0
"293",0.9999,0
"294",0.9999,0
"295",0.9999,0
"296",0.9999,0
"297",0.9999,0
"298",0.9999,0
"299",0.9999,0
"300",0.9999,0
"301",0.9999,0
"302",0.9999,0
"303",0.9999,0
"304",0.9999,0
"305",0.9999,0
"306",0.9999,0
"307",0.9999,0
"308",0.9999,0
"309",0.9999,0
"310",0.9999,0
"311",0.9999,0
"312",0.9999,0
"313",0.9999,0
"314",0.9999,0
"315",0.9999,0
"316",0.9999,0
"317",0.9999,0
"318",0.9999,0
"319",0.9999,0
"320",0.9999,0
"321",0.9999,0
"322",0.9999,0
"323",0.9999,0
"324",0.9999,0
"325",0.9999,0
"326",0.9999,0
"327",0.9999,0
"328",0.9999,0
"329",0.9999,0
"330",0.9999,0
"331",0.9999,0
"332",0.9999,0
"333",0.9999,0
"334",0.9999,0
"335",0.9999,0
"336",0.9999,0
"337",0.9999,0
"338",0.9999,0
"339",0.9999,0
"340",0.9999,0
"341",0.9999,0
"342",0.9999,0
"343",0.9999,0
"344",0.9999,0
"345",0.9999,0
"346",0.9999,0
"347",0.9999,0
"348",0.9999,0
"349",0.9999,0
"350",0.9999,0
"351",0.9999,0
"352",0.9999,0
"353",0.9999,0
"354",0.9999,0
"355",0.9999,0
"356",0.9999,0
"357",0.9999,0
"358",0.9999,0
"359",0.9999,0
"360",0.9999,0
"361",0.9999,0
"362",0.9999,0
"363",0.9999,0
"364",0.9999,0
"365",0.9999,0
"366",0.9999,0
"367",0.9999,0
"368",0.9999,0
"369",0.9999,0
"370",0.9999,0
"371",0.9999,0
"372",0.9999,0
"373",0.9999,0
"374",0.9999,0
"375",0.9999,0
"376",0.9999,0
"377",0.9999,0
"378",0.9999,0
"379",0.9999,0
"380",0.9999,0
"381",0.9999,0
"382",0.9999,0
"383",0.9999,0
"384",0.9999,0
"385",0.9999,0
"386",0.9999,0
"387",0.9999,0
"388",0.9999,0
"389",0.9999,0
"390",0.9999,0
"391",0.9999,0
"392",0.9999,0
"393",0.9999,0
"394",0.9999,0
"395",0.9999,0
"396",0.9999,0
"397",0.9999,0
"398",0.9999,0
"399",0.9999,0
"400",0.9999,0
"401",0.9999,0
"402",0.9999,0
"403",0.9999,0
"404",0.9999,0
"405",0.9999,0
"406",0.9999,0
"407",0.9999,0
"408",0.9999,0
"409",0.9999,0
"410",0.9999,0
"411",0.9999,0
"412",0.9999,0
"413",0.9999,0
"414",0.9999,0
"415",0.9999,0
"416",0.9999,0
"417",0.9999,0
"418",0.9999,0
"419",0.9999,0
"420",0.9999,0
"421",0.9999,0
"422",0.9999,0
"423",0.9999,0
"424",0.9999,0
"425",0.9999,0
"426",0.9999,0
"427",0.9999,0
"428",0.9999,0
"429",0.9999,0
"430",0.9999,0
"431",0.9999,0
"432",0.9999,0
"433",0.9999,0
"434",0.9999,0
"435",0.9999,0
"436",0.9999,0
"437",0.9999,0
"438",0.9999,0
"439",0.9999,0
"440",0.9999,0
"441",0.9999,0
"442",0.9999,0
"443",0.9999,0
"444",0.9999,0
"445",0.9999,0
"446",0.9999,0
"447",0.9999,0
"448",0.9999,0
"449",0.9999,0
"450",0.9999,0
"451",0.9999,0
"452",0.9999,0
"453",0.9999,0
"454",0.9999,0
"455",0.9999,0
"456",0.9999,0
"457",0.9999,0
"458",0.9999,0
"459",0.9999,0
"460",0.9999,0
"461",0.9999,0
"462",0.9999,0
"463",0.9999,0
"464",0.9999,0
"465",0.9999,0
"466",0.9999,0
"467",0.9999,0
"468",0.9999,0
"469",0.9999,0
"470",0.9999,0
"471",0.9999,0
"472",0.9999,0
"473",0.9999,0
"474",0.9999,0
"475",0.9999,0
"476",0.9999,0
"477",0.9999,0
"478",0.9999,0
"479",0.9999,0
"480",0.9999,0
"481",0.9999,0
"482",0.9999,0
"483",0.9999,0
"484",0.9999,0
"485",0.9999,0
"486",0.9999,0
"487",0.9999,0
"488",0.9999,0
"489",0.9999,0
"490",0.9999,0
"491",0.9999,0
"492",0.9999,0
"493",0.9999,0
"494",0.9999,0
"495",0.9999,0
"496",0.9999,0
"497",0.9999,0
"498",0.9999,0
"499",0.9999,0
"500",0.9999,0
"501",0.9999,0
"502",0.9999,0
"503",0.9999,0
"504",0.9999,0
"505",0.9999,0
"506",0.9999,0
"507",0.9999,0
"508",0.9999,0
"509",0.9999,0
"510",0.9999,0
"511",0.9999,0
"512",0.9999,0
"513",0.9999,0
"514",0.9999,0
"515",0.9999,0
"516",0.9999,0
"517",0.9999,0
"518",0.9999,0
"519",0.9999,0
"520",0.9999,0
"521",0.9999,0
"522",0.9999,0
"523",0.9999,0
"524",0.9999,0
"525",0.9999,0
"526",0.9999,0
"527",0.9999,0
"528",0.9999,0
"529",0.9999,0
"530",0.9999,0
"531",0.9999,0
"532",0.9999,0
"533",0.9999,0
"534",0.9999,0
"535",0.9999,0
"536",0.9999,0
"537",0.9999,0
"538",0.9999,0
"539",0.9999,0
"540",0.9999,0
"541",0.9999,0
"542",0.9999,0
"543",0.9999,0
"544",0.9999,0
"545",0.9999,0
"546",0.9999,0
"547",0.9999,0
"548",0.9999,0
"549",0.9999,0
"550",0.9999,0
"551",0.9999,0
"552",0.9999,0
"553",0.9999,0
"554",0.9999,0
"555",0.9999,0
"556",0.9999,0
"557",0.9999,0
"558",0.9999,0
"559",0.9999,0
"560",0.9999,0
"561",0.9999,0
"562",0.9999,0
"563",0.9999,0
"564",0.9999,0
"565",0.9999,0
"566",0.9999,0
"567",0.9999,0
"568",0.9999,0
"569",0.9999,0
"570",0.9999,0
"571",0.9999,0
"572",0.9999,0
"573",0.9999,0
"574",0.9999,0
"575",0.9999,0
"576",0.9999,0
"577",0.9999,0
"578",0.9999,0
"579",0.9999,0
"580",0.9999,0
"581",0.9999,0
"582",0.9999,0
"583",0.9999,0
"584",0.9999,0
"585",0.9999,0
"586",0.9999,0
"587",0.9999,0
"588",0.9999,0
"589",0.9999,0
"590",0.9999,0
"591",0.9999,0
"592",0.9999,0
"593",0.9999,0
"594",0.9999,0
"595",0.9999,0
"596",0.9999,0
"597",0.9999,0
"598",0.9999,0
"599",0.9999,0
"600",0.9999,0
"601",0.9999,0
"602",0.9999,0
"603",0.9999,0
"604",0.9999,0
"605",0.9999,0
"606",0.9999,0
"607",0.9999,0
"608",0.9999,0
"609",0.9999,0
"610",0.9999,0
"611",0.9999,0
"612",0.9999,0
"613",0.9999,0
"614",0.9999,0
"615",0.9999,0
"616",0.9999,0
"617",0.9999,0
"618",0.9999,0
"619",0.9999,0
"620",0.9999,0
"621",0.9999,0
"622",0.9999,0
"623",0.9999,0
"624",0.9999,0
"625",0.9999,0
"626",0.9999,0
"627",0.9999,0
"628",0.9999,0
"629",0.9999,0
"630",0.9999,0
"631",0.9999,0
"632",0.9999,0
"633",0.9999,0
"634",0.9999,0
"635",0.9999,0
"636",0.9999,0
"637",0.9999,0
"638",0.9999,0
"639",0.9999,0
"640",0.9999,0
"641",0.9999,0
"642",0.9999,0
"643",0.9999,0
"644",0.9999,0
"645",0.9999,0
"646",0.9999,0
"647",0.9999,0
"648",0.9999,0
"649",0.9999,0
"650",0.9999,0
"651",0.9999,0
"652",0.9999,0
"653",0.9999,0
"654",0.9999,0
"655",0.9999,0
"656",0.9999,0
"657",0.9999,0
"658",0.9999,0
"659",0.9999,0
"660",0.9999,0
"661",0.9999,0
"662",0.9999,0
"663",0.9999,0
"664",0.9999,0
"665",0.9999,0
"666",0.9999,0
"667",0.9999,0
"668",0.9999,0
"669",0.9999,0
"670",0.9999,0
"671",0.9999,0
"672",0.9999,0
"673",0.9999,0
"674",0.9999,0
"675",0.9999,0
"676",0.9999,0
"677",0.9999,0
"678",0.9999,0
"679",0.9999,0
"680",0.9999,0
"681",0.9999,0
"682",0.9999,0
"683",0.9999,0
"684",0.9999,0
"685",0.9999,0
"686",0.9999,0
"687",0.9999,0
"688",0.9999,0
"689",0.9999,0
"690",0.9999,0
"691",0.9999,0
"692",0.9999,0
"693",0.9999,0
"694",0.9999,0
"695",0.9999,0
"696",0.9999,0
"697",0.9999,0
"698",0.9999,0
"699",0.9999,0
"700",0.9999,0
"701",0.9999,0
"702",0.9999,0
"703",0.9999,0
"704",0.9999,0
"705",0.9999,0
"706",0.9999,0
"707",0.9999,0
"708",0.9999,0
"709",0.9999,0
"710",0.9999,0
"711",0.9999,0
"712",0.9999,0
"713",0.9999,0
"714",0.9999,0
"715",0.9999,0
"716",0.9999,0
"717",0.9999,0
"718",0.9999,0
"719",0.9999,0
"720",0.9999,0
"721",0.9999,0
"722",0.9999,0
"723",0.9999,0
"724",0.9999,0
"725",0.9999,0
"726",0.9999,0
"727",0.9999,0
"728",0.9999,0
"729",0.9999,0
"730",0.9999,0
"731",0.9999,0
"732",0.9999,0
"733",0.9999,0
"734",0.9999,0
"735",0.9999,0
"736",0.9999,0
"737",0.9999,0
"738",0.9999,0
"739",0.9999,0
"740",0.9999,0
"741",0.9999,0
"742",0.9999,0
"743",0.9999,0
"744",0.9999,0
"745",0.9999,0
"746",0.9999,0
"747",0.9999,0
"748",0.9999,0
"749",0.9999,0
"750",0.9999,0
"751",0.9999,0
"752",0.9999,0
"753",0.9999,0
"754",0.9999,0
"755",0.9999,0
"756",0.9999,0
"757",0.9999,0
"758",0.9999,0
"759",0.9999,0
"760",0.9999,0
"761",0.9999,0
"762",0.9999,0
"763",0.9999,0
"764",0.9999,0
"765",0.9999,0
"766",0.9999,0
"767",0.9999,0
"768",0.9999,0
"769",0.9999,0
"770",0.9999,0
"771",0.9999,0
"772",0.9999,0
"773",0.9999,0
"774",0.9999,0
"775",0.9999,0
"776",0.9999,0
"777",0.9999,0
"778",0.9999,0
"779",0.9999,0
"780",0.9999,0
"781",0.9999,0
"782",0.9999,0
"783",0.9999,0
"784",0.9999,0
"785",0.9999,0
"786",0.9999,0
"787",0.9999,0
"788",0.9999,0
"789",0.9999,0
"790",0.9999,0
"791",0.9999,0
"792",0.9999,0
"793",0.9999,0
"794",0.9999,0
"795",0.9999,0
"796",0.9999,0
"797",0.9999,0
"798",0.9999,0
"799",0.9999,0
"800",0.9999,0
"801",0.9999,0
"802",0.9999,0
"803",0.9999,0
"804",0.9999,0
"805",0.9999,0
"806",0.9999,0
"807",0.9999,0
"808",0.9999,0
"809",0.9999,0
"810",0.9999,0
"811",0.9999,0
"812",0.9999,0
"813",0.9999,0
"814",0.9999,0
"815",0.9999,0
"816",0.9999,0
"817",0.9999,0
"818",0.9999,0
"819",0.9999,0
"820",0.9999,0
"821",0.9999,0
"822",0.9999,0
"823",0.9999,0
"824",0.9999,0
"825",0.9999,0
"826",0.9999,0
"827",0.9999,0
"828",0.9999,0
"829",0.9999,0
"830",0.9999,0
"831",0.9999,0
"832",0.9999,0
"833",0.9999,0
"834",0.9999,0
"835",0.9999,0
"836",0.9999,0
"837",0.9999,0
"838",0.9999,0
"839",0.9999,0
"840",0.9999,0
"841",0.9999,0
"842",0.9999,0
"843",0.9999,0
"844",0.9999,0
"845",0.9999,0
"846",0.9999,0
"847",0.9999,0
"848",0.9999,0
"849",0.9999,0
"850",0.9999,0
"851",0.9999,0
"852",0.9999,0
"853",0.9999,0
"854",0.9999,0
"855",0.9999,0
"856",0.9999,0
"857",0.9999,0
"858",0.9999,0
"859",0.9999,0
"860",0.9999,0
"861",0.9999,0
"862",0.9999,0
"863",0.9999,0
"864",0.9999,0
"865",0.9999,0
"866",0.9999,0
"867",0.9999,0
"868",0.9999,0
"869",0.9999,0
"870",0.9999,0
"871",0.9999,0
"872",0.9999,0
"873",0.9999,0
"874",0.9999,0
"875",0.9999,0
"876",0.9999,0
"877",0.9999,0
"878",0.9999,0
"879",0.9999,0
"880",0.9999,0
"881",0.9999,0
"882",0.9999,0
"883",0.9999,0
"884",0.9999,0
"885",0.9999,0
"886",0.9999,0
"887",0.9999,0
"888",0.9999,0
"889",0.9999,0
"890",0.9999,0
"891",0.9999,0
"892",0.9999,0
"893",0.9999,0
"894",0.9999,0
"895",0.9999,0
"896",0.9999,0
"897",0.9999,0
"898",0.9999,0
"899",0.9999,0
"900",0.9999,0
"901",0.9999,0
"902",0.9999,0
"903",0.9999,0
"904",0.9999,0
"905",0.9999,0
"906",0.9999,0
"907",0.9999,0
"908",0.9999,0
"909",0.9999,0
"910",0.9999,0
"911",0.9999,0
"912",0.9999,0
"913",0.9999,0
"914",0.9999,0
"915",0.9999,0
"916",0.9999,0
"917",0.9999,0
"918",0.9999,0
"919",0.9999,0
"920",0.9999,0
"921",0.9999,0
"922",0.9999,0
"923",0.9999,0
"924",0.9999,0
"925",0.9999,0
"926",0.9999,0
"927",0.9999,0
"928",0.9999,0
"929",0.9999,0
"930",0.9999,0
"931",0.9999,0
"932",0.9999,0
"933",0.9999,0
"934",0.9999,0
"935",0.9999,0
"936",0.9999,0
"937",0.9999,0
"938",0.9999,0
"939",0.9999,0
"940",0.9999,0
"941",0.9999,0
"942",0.9999,0
"943",0.9999,0
"944",0.9999,0
"945",0.9999,0
"946",0.9999,0
"947",0.9999,0
"948",0.9999,0
"949",0.9999,0
"950",0.9999,0
"951",0.9999,0
"952",0.9999,0
"953",0.9999,0
"954",0.9999,0
"955",0.9999,0
"956",0.9999,0
"957",0.9999,0
"958",0.9999,0
"959",0.9999,0
"960",0.9999,0
"961",0.9999,0
"962",0.9999,0
"963",0.9999,0
"964",0.9999,0
"965",0.9999,0
"966",0.9999,0
"967",0.9999,0
"968",0.9999,0
"969",0.9999,0
"970",0.9999,0
"971",0.9999,0
"972",0.9999,0
"973",0.9999,0
"974",0.9999,0
"975",0.9999,0
"976",0.9999,0
"977",0.9999,0
"978",0.9999,0
"979",0.9999,0
"980",0.9999,0
"981",0.9999,0
"982",0.9999,0
"983",0.9999,0
"984",0.9999,0
"985",0.9999,0
"986",0.9999,0
"987",0.9999,0
"988",0.9999,0
"989",0.9999,0
"990",0.9999,0
"991",0.9999,0
"992",0.9999,0
"993",0.9999,0
"994",0.9999,0
"995",0.9999,0
"996",0.9999,0
"997",0.9999,0
"998",0.9999,0
"999",0.9999,0
"1000",0.9999,0
"1001",0.9999,0
"1002",0.9999,0
"1003",0.9999,0
"1004",0.9999,0
"1005",0.9999,0
"1006",0.9999,0
"1007",0.9999,0
"1008",0.9999,0
"1009",0.9999,0
"1010",0.9999,0
"1011",0.9999,0
"1012",0.9999,0
"1013",0.9999,0
"1014",0.9999,0
"1015",0.9999,0
"1016",0.9999,0
"1017",0.9999,0
"1018",0.9999,0
"1019",0.9999,0
"1020",0.9999,0
"1021",0.9999,0
"1022",0.9999,0
"1023",0.9999,0
"1024",0.9999,0
"1025",0.9999,0
"1026",0.9999,0
"1027",0.9999,0
"1028",0.9999,0
"1029",0.9999,0
"1030",0.9999,0
"1031",0.9999,0
"1032",0.9999,0
"1033",0.9999,0
"1034",0.9999,0
"1035",0.9999,0
"1036",0.9999,0
"1037",0.9999,0
"1038",0.9999,0
"1039",0.9999,0
"1040",0.9999,0
"1041",0.9999,0
"1042",0.9999,0
"1043",0.9999,0
"1044",0.9999,0
"1045",0.9999,0
"1046",0.9999,0
"1047",0.9999,0
"1048",0.9999,0
"1049",0.9999,0
"1050",0.9999,0
"1051",0.9999,0
"1052",0.9999,0
"1053",0.9999,0
"1054",0.9999,0
"1055",0.9999,0
"1056",0.9999,0
"1057",0.9999,0
"1058",0.9999,0
"1059",0.9999,0
"1060",0.9999,0
"1061",0.9999,0
"1062",0.9999,0
"1063",0.9999,0
"1064",0.9999,0
"1065",0.9999,0
"1066",0.9999,0
"1067",0.9999,0
"1068",0.9999,0
"1069",0.9999,0
"1070",0.9999,0
"1071",0.9999,0
"1072",0.9999,0
"1073",0.9999,0
"1074",0.9999,0
"1075",0.9999,0
"1076",0.9999,0
"1077",0.9999,0
"1078",0.9999,0
"1079",0.9999,0
"1080",0.9999,0
"1081",0.9999,0
"1082",0.9999,0
"1083",0.9999,0
"1084",0.9999,0
"1085",0.9999,0
"1086",0.9999,0
"1087",0.9999,0
"1088",0.9999,0
"1089",0.9999,0
"1090",0.9999,0
"1091",0.9999,0
"1092",0.9999,0
"1093",0.9999,0
"1094",0.9999,0
"1095",0.9999,0
"1096",0.9999,0
"1097",0.9999,0
"1098",0.9999,0
"1099",0.9999,0
"1100",0.9999,0
"1101",0.9999,0
"1102",0.9999,0
"1103",0.9999,0
"1104",0.9999,0
"1105",0.9999,0
"1106",0.9999,0
"1107",0.9999,0
"1108",0.9999,0
"1109",0.9999,0
"1110",0.9999,0
"1111",0.9999,0
"1112",0.9999,0
"1113",0.9999,0
"1114",0.9999,0
"1115",0.9999,0
"1116",0.9999,0
"1117",0.9999,0
"1118",0.9999,0
"1119",0.9999,0
"1120",0.9999,0
"1121",0.9999,0
"1122",0.9999,0
"1123",0.9999,0
"1124",0.9999,0
"1125",0.9999,0
"1126",0.9999,0
"1127",0.9999,0
"1128",0.9999,0
"1129",0.9999,0
"1130",0.9999,0
"1131",0.9999,0
"1132",0.9999,0
"1133",0.9999,0
"1134",0.9999,0
"1135",0.9999,0
"1136",0.9999,0
"1137",0.9999,0
"1138",0.9999,0
"1139",0.9999,0
"1140",0.9999,0
"1141",0.9999,0
"1142",0.9999,0
"1143",0.9999,0
"1144",0.9999,0
"1145",0.9999,0
"1146",0.9999,0
"1147",0.9999,0
"1148",0.9999,0
"1149",0.9999,0
"1150",0.9999,0
"1151",0.9999,0
"1152",0.9999,0
"1153",0.9999,0
"1154",0.9999,0
"1155",0.9999,0
"1156",0.9999,0
"1157",0.9999,0
"1158",0.9999,0
"1159",0.9999,0
"1160",0.9999,0
"1161",0.9999,0
"1162",0.9999,0
"1163",0.9999,0
"1164",0.9999,0
"1165",0.9999,0
"1166",0.9999,0
"1167",0.9999,0
"1168",0.9999,0
"1169",0.9999,0
"1170",0.9999,0
"1171",0.9999,0
"1172",0.9999,0
"1173",0.9999,0
"1174",0.9999,0
"1175",0.9999,0
"1176",0.9999,0
"1177",0.9999,0
"1178",0.9999,0
"1179",0.9999,0
"1180",0.9999,0
"1181",0.9999,0
"1182",0.9999,0
"1183",0.9999,0
"1184",0.9999,0
"1185",0.9999,0
"1186",0.9999,0
"1187",0.9999,0
"1188",0.9999,0
"1189",0.9999,0
"1190",0.9999,0
"1191",0.9999,0
"1192",0.9999,0
"1193",0.9999,0
"1194",0.9999,0
"1195",0.9999,0
"1196",0.9999,0
"1197",0.9999,0
"1198",0.9999,0
"1199",0.9999,0
"1200",0.9999,0
"1201",0.9999,0
"1202",0.9999,0
"1203",0.9999,0
"1204",0.9999,0
"1205",0.9999,0
"1206",0.9999,0
"1207",0.9999,0
"1208",0.9999,0
"1209",0.9999,0
"1210",0.9999,0
"1211",0.9999,0
"1212",0.9999,0
"1213",0.9999,0
"1214",0.9999,0
"1215",0.9999,0
"1216",0.9999,0
"1217",0.9999,0
"1218",0.9999,0
"1219",0.9999,0
"1220",0.9999,0
"1221",0.9999,0
"1222",0.9999,0
"1223",0.9999,0
"1224",0.9999,0
"1225",0.9999,0
"1226",0.9999,0
"1227",0.9999,0
"1228",0.9999,0
"1229",0.9999,0
"1230",0.9999,0
"1231",0.9999,0
"1232",0.9999,0
"1233",0.9999,0
"1234",0.9999,0
"1235",0.9999,0
"1236",0.9999,0
"1237",0.9999,0
"1238",0.9999,0
"1239",0.9999,0
"1240",0.9999,0
"1241",0.9999,0
"1242",0.9999,0
"1243",0.9999,0
"1244",0.9999,0
"1245",0.9999,0
"1246",0.9999,0
"1247",0.9999,0
"1248",0.9999,0
"1249",0.9999,0
"1250",0.9999,0
"1251",0.9999,0
"1252",0.9999,0
"1253",0.9999,0
"1254",0.9999,0
"1255",0.9999,0
"1256",0.9999,0
"1257",0.9999,0
"1258",0.9999,0
"1259",0.9999,0
"1260",0.9999,0
"1261",0.9999,0
"1262",0.9999,0
"1263",0.9999,0
"1264",0.9999,0
"1265",0.9999,0
"1266",0.9999,0
"1267",0.9999,0
"1268",0.9999,0
"1269",0.9999,0
"1270",0.9999,0
"1271",0.9999,0
"1272",0.9999,0
"1273",0.9999,0
"1274",0.9999,0
"1275",0.9999,0
"1276",0.9999,0
"1277",0.9999,0
"1278",0.9999,0
"1279",0.9999,0
"1280",0.9999,0
"1281",0.9999,0
"1282",0.9999,0
"1283",0.9999,0
"1284",0.9999,0
"1285",0.9999,0
"1286",0.9999,0
"1287",0.9999,0
"1288",0.9999,0
"1289",0.9999,0
"1290",0.9999,0
"1291",0.9999,0
"1292",0.9999,0
"1293",0.9999,0
"1294",0.9999,0
"1295",0.9999,0
"1296",0.9999,0
"1297",0.9999,0
"1298",0.9999,0
"1299",0.9999,0
"1300",0.9999,0
"1301",0.9999,0
"1302",0.9999,0
"1303",0.9999,0
"1304",0.9999,0
"1305",0.9999,0
"1306",0.9999,0
"1307",0.9999,0
"1308",0.9999,0
"1309",0.9999,0
"1310",0.9999,0
"1311",0.9999,0
"1312",0.9999,0
"1313",0.9999,0
"1314",0.9999,0
"1315",0.9999,0
"1316",0.9999,0
"1317",0.9999,0
"1318",0.9999,0
"1319",0.9999,0
"1320",0.9999,0
"1321",0.9999,0
"1322",0.9999,0
"1323",0.9999,0
"1324",0.9999,0
"1325",0.9999,0
"1326",0.9999,0
"1327",0.9999,0
"1328",0.9999,0
"1329",0.9999,0
"1330",0.9999,0
"1331",0.9999,0
"1332",0.9999,0
"1333",0.9999,0
"1334",0.9999,0
"1335",0.9999,0
"1336",0.9999,0
"1337",0.9999,0
"1338",0.9999,0
"1339",0.9999,0
"1340",0.9999,0
"1341",0.9999,0
"1342",0.9999,0
"1343",0.9999,0
"1344",0.9999,0
"1345",0.9999,0
"1346",0.9999,0
"1347",0.9999,0
"1348",0.9999,0
"1349",0.9999,0
"1350",0.9999,0
"1351",0.9999,0
"1352",0.9999,0
"1353",0.9999,0
"1354",0.9999,0
